place_id,name,main_category,sub_category,kakao_category,address_road,address_jibun,lat,lon,region,region_depth_2,phone
P_0129,표선소금막해변,관광지,여행,,제주 서귀포시,제주특별자치도 서귀포시,33.25406463,126.5595635,남부,서귀포시,
P_0130,플레이커피랩 중문점,관광지,"음식점>카페,디저트",,제주특별자치도 서귀포시 천제연로 177,제주특별자치도 서귀포시 중문동 2088-1,33.2520683760646,126.423765196321,남부,서귀포시,
P_0131,하모방파제,관광지,교통,"교통,수송 > 교통시설 > 선착장,항만시설 > 방파제",제주 서귀포시,제주특별자치도 서귀포시 대정읍 상모리,33.1991604,126.2764609,남부,서귀포시,
P_0132,하모해수욕장,관광지,여행,"여행 > 관광,명소 > 해수욕장,해변",제주 서귀포시,제주특별자치도 서귀포시 대정읍 하모리,33.2110099,126.2615749,남부,서귀포시,064-760-4083
P_0133,한라산전망대,관광지,"여행,명소>전망대",,,제주특별자치도 서귀포시 색달동 2937,33.248690608041,126.416240263947,남부,서귀포시,
P_0134,허그인 제주,관광지,"음식점>카페,디저트",,제주특별자치도 서귀포시 보목포로 78,제주특별자치도 서귀포시 보목동 274-9,33.2404012394166,126.60956292739,남부,서귀포시,
P_0135,홍마트 모슬포점,관광지,마트/편의점,"가정,생활 > 슈퍼마켓 > 대형슈퍼",제주특별자치도 서귀포시 대정읍 최남단해안로 13,제주특별자치도 서귀포시 대정읍 하모리 2143-3,33.2193872,126.2523712,남부,서귀포시,064-792-0100
P_0136,홍쉐프의중국집,관광지,중식>중식당,,제주특별자치도 서귀포시 이어도로 685-1,제주특별자치도 서귀포시 강정동 2628-1,33.2348463274431,126.488990142702,남부,서귀포시,
P_0137,황우치해안,관광지,여행,,제주 서귀포시,제주특별자치도 서귀포시,33.25406463,126.5595635,남부,서귀포시,
P_0138,효명사,관광지,생활/문화,"문화,예술 > 종교 > 불교 > 절,사찰",제주특별자치도 서귀포시 남원읍 516로 815-41,제주특별자치도 서귀포시 남원읍 하례리 산 45,33.3232897,126.5941636,남부,서귀포시,
P_0139,휘베이글,관광지,,,제주특별자치도 서귀포시 중정로5번길 21,제주특별자치도 서귀포시 서귀동 322-8,33.2490135,126.5582615,남부,서귀포시,
P_0140,히든벨류,관광지,,,제주특별자치도 서귀포시 대정읍 비행장로 5,제주특별자치도 서귀포시 대정읍 하모리 837-1,33.22076155,126.2541376,남부,서귀포시,
P_0141,JW 메리어트 제주 리조트 &amp; 스파,숙소,숙박>호텔,,제주특별자치도 서귀포시 태평로 152,제주특별자치도 서귀포시 호근동 2163,33.24329984,126.5380292,남부,서귀포시,
P_0142,a tiny little peace,숙소,숙박,여행 > 숙박 > 게스트하우스,제주특별자치도 서귀포시 대정읍 보성상로 11-38,제주특별자치도 서귀포시 대정읍 보성리 1561-1,33.2521911,126.2713829,남부,서귀포시,
P_0143,"감성숙소, 미들도어",숙소,숙박>펜션,,제주특별자치도 서귀포시 중문상로 207-13,제주특별자치도 서귀포시 중문동 944,33.26515339,126.4277199,남부,서귀포시,
P_0144,계절의집,숙소,숙박,여행 > 숙박 > 펜션,제주특별자치도 서귀포시 호근남로5번길 14-5,제주특별자치도 서귀포시 호근동 1310-1,33.2570949,126.5302694,남부,서귀포시,
